Timestamp,Accuracy,Acceleration X,Acceleration Y,Acceleration Z,Label,Cycle
8.99048E+13,3,-1.274826,-0.08885193,9.729691,none,10
8.99049E+13,3,-0.51586914,0.4510498,9.371765,none,10
8.99049E+13,3,-0.9755554,0.08114624,10.085236,none,10
8.99049E+13,3,-1.029419,0.12782288,9.513016,none,10
8.99049E+13,3,-0.8271179,0.20922852,9.533371,none,10
8.99049E+13,3,-0.94802856,0.12184143,9.783569,none,10
8.9905E+13,3,-0.92767334,0.16255188,9.681808,none,10
8.9905E+13,3,-0.91929626,0.15776062,9.717728,none,10
8.9905E+13,3,-0.914505,0.16015625,9.546539,none,10
8.9905E+13,3,-0.92767334,0.14459229,9.66864,none,10
8.9905E+13,3,-0.91929626,0.1661377,9.712936,none,10
8.99051E+13,3,-0.93844604,0.14459229,9.6866,none,10
8.99051E+13,3,-0.93006897,0.15057373,9.624344,none,10
8.99051E+13,3,-0.90971375,0.16255188,9.647095,none,10
8.99051E+13,3,-0.9240875,0.15057373,9.696182,none,10
8.99051E+13,3,-0.9288635,0.16255188,9.671036,none,10
8.99052E+13,3,-0.91929626,0.15655518,9.656677,none,10
8.99052E+13,3,-0.92048645,0.14938354,9.660263,none,10
8.99052E+13,3,-0.90971375,0.1481781,9.662659,none,10
8.99052E+13,3,-0.93125916,0.17211914,9.674622,none,10
8.99052E+13,3,-0.9408417,0.15536499,9.66745,none,10
8.99053E+13,3,-0.914505,0.15415955,9.647095,none,10
8.99053E+13,3,-0.9180908,0.1589508,9.665054,none,10
8.99053E+13,3,-0.93725586,0.16494751,9.684204,none,10
8.99053E+13,3,-0.9264679,0.14938354,9.650681,none,10
8.99053E+13,3,-0.9121094,0.14459229,9.639908,none,10
8.99054E+13,3,-0.93006897,0.16255188,9.693787,none,10
8.99054E+13,3,-0.93125916,0.16134644,9.698563,none,10
8.99054E+13,3,-0.92767334,0.1589508,9.66864,none,10
8.99054E+13,3,-0.9336548,0.14698792,9.654282,none,10
8.99054E+13,3,-0.9228821,0.13980103,9.672226,none,10
8.99055E+13,3,-0.9288635,0.15415955,9.66745,none,10
8.99055E+13,3,-0.9216919,0.14938354,9.650681,none,10
8.99055E+13,3,-0.9252777,0.14219666,9.683014,none,10
8.99055E+13,3,-0.9348602,0.15536499,9.703354,none,10
8.99055E+13,3,-0.9324646,0.14459229,9.655472,none,10
