"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Label","Cycle"
"19387692281905","3","0.24181437","0.038307227","8.868123","none","0"
"19387712270919","3","0.22984336","-0.079008654","9.466674","none","0"
"19387732290450","3","0.20829555","-0.074220255","9.751583","none","0"
"19387752279464","3","0.14844051","-0.055066638","9.368511","none","0"
"19387772268477","3","0.20111294","-0.031124622","9.464279","none","0"
"19387792257491","3","0.22744916","-0.019153614","9.540894","none","0"
"19387812246505","3","0.20590134","-0.031124622","9.440337","none","0"
"19387832235518","3","0.19871874","-0.038307227","9.485827","none","0"
"19387852224532","3","0.19393034","-0.038307227","9.516952","none","0"
"19387872213546","3","0.20829555","-0.038307227","9.49301","none","0"
"19387892202559","3","0.20590134","-0.038307227","9.478644","none","0"
"19387912191573","3","0.20111294","-0.038307227","9.483433","none","0"
"19387932180587","3","0.20111294","-0.033518825","9.476251","none","0"
"19387952200118","3","0.19153613","-0.04070143","9.485827","none","0"
"19387972189132","3","0.19393034","-0.035913024","9.485827","none","0"
"19387992178145","3","0.19632454","-0.035913024","9.49301","none","0"
"19388012197676","3","0.20350714","-0.04070143","9.478644","none","0"
"19388032217208","3","0.19393034","-0.033518825","9.485827","none","0"
"19388052206221","3","0.19871874","-0.035913024","9.481039","none","0"
"19388072225753","3","0.20590134","-0.031124622","9.485827","none","0"
"19388092184249","3","0.19393034","-0.035913024","9.481039","none","0"
"19388112234298","3","0.20590134","-0.038307227","9.481039","none","0"
"19388132223311","3","0.19632454","-0.033518825","9.502586","none","0"
"19388152242842","3","0.19871874","-0.02633622","9.500193","none","0"
"19388172231856","3","0.20590134","-0.038307227","9.483433","none","0"
"19388192220870","3","0.19632454","-0.038307227","9.488221","none","0"
"19388212209883","3","0.19871874","-0.04309563","9.481039","none","0"
"19388232198897","3","0.19871874","-0.031124622","9.488221","none","0"
"19388252187911","3","0.20111294","-0.023942016","9.49301","none","0"
"19388272176924","3","0.20350714","-0.02873042","9.485827","none","0"
"19388292196456","3","0.19871874","-0.033518825","9.488221","none","0"
"19388312185469","3","0.20590134","-0.033518825","9.485827","none","0"
"19388332205001","3","0.18914193","-0.033518825","9.488221","none","0"
"19388352194014","3","0.20590134","-0.031124622","9.49301","none","0"
"19388372183028","3","0.20111294","-0.033518825","9.485827","none","0"
"19388392172042","3","0.19871874","-0.045489833","9.49301","none","0"
"19388412191573","3","0.20590134","-0.038307227","9.490616","none","0"
"19388432180587","3","0.19871874","-0.033518825","9.495404","none","0"
"19388452200118","3","0.19632454","-0.031124622","9.478644","none","0"
"19388472189132","3","0.20350714","-0.035913024","9.481039","none","0"
