"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Label","Cycle"
"323031313718973","3","-0.72439265","-0.5907246","9.783222","none","0"
"323031333636056","3","-0.71001977","-0.6458206","9.713753","none","0"
"323031353569754","3","-0.67887855","-0.6266568","9.72573","none","0"
"323031373486838","3","-0.6836695","-0.6266568","9.732917","none","0"
"323031393406785","3","-0.69325143","-0.6338432","9.701775","none","0"
"323031413323869","3","-0.6980424","-0.6290523","9.75208","none","0"
"323031433238035","3","-0.67887855","-0.6338432","9.768848","none","0"
"323031453155119","3","-0.6836695","-0.6410296","9.720939","none","0"
"323031473083713","3","-0.6836695","-0.6338432","9.7089615","none","0"
"323031493000796","3","-0.68606496","-0.62426126","9.723335","none","0"
"323031512926317","3","-0.6692966","-0.62426126","9.754476","none","0"
"323031532843348","3","-0.67648304","-0.6266568","9.7353115","none","0"
"323031552746994","3","-0.6908559","-0.62186587","9.723335","none","0"
"323031572664077","3","-0.6980424","-0.6314477","9.749685","none","0"
"323031592594858","3","-0.68606496","-0.6338432","9.756871","none","0"
"323031612511890","3","-0.68127406","-0.6290523","9.723335","none","0"
"323031632429754","3","-0.6836695","-0.6290523","9.740103","none","0"
"323031652346890","3","-0.69325143","-0.62186587","9.749685","none","0"
"323031672259390","3","-0.68846047","-0.62426126","9.723335","none","0"
"323031692176473","3","-0.68606496","-0.6314477","9.732917","none","0"
"323031712098244","3","-0.6836695","-0.6290523","9.737708","none","0"
"323031732015327","3","-0.67169213","-0.6266568","9.732917","none","0"
"323031751934494","3","-0.71001977","-0.62186587","9.74729","none","0"
"323031771851577","3","-0.70283335","-0.6314477","9.730521","none","0"
"323031791754910","3","-0.68606496","-0.61947036","9.720939","none","0"
"323031811671994","3","-0.68127406","-0.6410296","9.737708","none","0"
"323031831606942","3","-0.67648304","-0.62186587","9.7353115","none","0"
"323031851524025","3","-0.6836695","-0.6122838","9.742498","none","0"
"323031871438400","3","-0.68846047","-0.6266568","9.720939","none","0"
"323031891355483","3","-0.69325143","-0.61707485","9.713753","none","0"
"323031911263296","3","-0.69325143","-0.6338432","9.744894","none","0"
"323031931180379","3","-0.67648304","-0.6290523","9.720939","none","0"
"323031951109442","3","-0.6956469","-0.61707485","9.713753","none","0"
"323031971026473","3","-0.70283335","-0.6314477","9.723335","none","0"
"323031990945015","3","-0.70043784","-0.6290523","9.749685","none","0"
"323032010862046","3","-0.70283335","-0.6266568","9.716147","none","0"
"323032030771421","3","-0.6908559","-0.61947036","9.72573","none","0"
"323032050688504","3","-0.70283335","-0.6338432","9.74729","none","0"
"323032070611473","3","-0.68846047","-0.6386341","9.723335","none","0"
