"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Label","Cycle"
"90538797507719","3","-1.2544861","-0.53297424","10.313873","none","0"
"90538817466215","3","-1.4029236","-0.01940918","10.45993","none","0"
"90538837424711","3","-0.07533264","0.625824","9.150299","none","0"
"90538857413725","3","-0.31355286","0.20443726","9.592026","none","0"
"90538877402739","3","-0.8857727","0.16853333","10.0576935","none","0"
"90538897391752","3","-0.40693665","0.32894897","9.473511","none","0"
"90538917380766","3","-0.57691956","0.21760559","9.690186","none","0"
"90538937369780","3","-0.57691956","0.2451477","9.726105","none","0"
"90538957328276","3","-0.52305603","0.27148438","9.727295","none","0"
"90538977317289","3","-0.5793152","0.24156189","9.661453","none","0"
"90538997275785","3","-0.53741455","0.25473022","9.641113","none","0"
"90539017264799","3","-0.578125","0.25831604","9.7608185","none","0"
"90539037253813","3","-0.5637512","0.24754333","9.68779","none","0"
"90539057242826","3","-0.57572937","0.24754333","9.693787","none","0"
"90539077201323","3","-0.5410156","0.2523346","9.660263","none","0"
"90539097190336","3","-0.56495667","0.2523346","9.708145","none","0"
"90539117148832","3","-0.5529785","0.2451477","9.711731","none","0"
"90539137168364","3","-0.55895996","0.24394226","9.698563","none","0"
"90539157157377","3","-0.5601654","0.23796082","9.66864","none","0"
"90539177146391","3","-0.5541687","0.2678833","9.698563","none","0"
"90539197135405","3","-0.5637512","0.25112915","9.727295","none","0"
"90539217124418","3","-0.5601654","0.24993896","9.672226","none","0"
"90539237082914","3","-0.53382874","0.25831604","9.66745","none","0"
"90539257071928","3","-0.5637512","0.26190186","9.698563","none","0"
"90539277060942","3","-0.5601654","0.2678833","9.699768","none","0"
"90539297049955","3","-0.56614685","0.25473022","9.677017","none","0"
"90539317008451","3","-0.56733704","0.24275208","9.671036","none","0"
"90539336997465","3","-0.56614685","0.23796082","9.692581","none","0"
"90539356955961","3","-0.5709381","0.2571106","9.699768","none","0"
"90539376944975","3","-0.5601654","0.2451477","9.685394","none","0"
"90539396933989","3","-0.55895996","0.2571106","9.704559","none","0"
"90539416923002","3","-0.5637512","0.2523346","9.710541","none","0"
"90539436912016","3","-0.56614685","0.26071167","9.712936","none","0"
"90539456901030","3","-0.56733704","0.25112915","9.650681","none","0"
"90539476859526","3","-0.56256104","0.2451477","9.694977","none","0"
"90539496848539","3","-0.5613556","0.24633789","9.714127","none","0"
"90539516837553","3","-0.5709381","0.234375","9.680618","none","0"
"90539536826567","3","-0.5505829","0.26190186","9.681808","none","0"
"90539556785063","3","-0.55537415","0.2571106","9.696182","none","0"
"90539576774076","3","-0.5505829","0.24633789","9.716522","none","0"
"90539596732573","3","-0.55656433","0.25473022","9.699768","none","0"
"90539616721586","3","-0.5601654","0.24993896","9.6662445","none","0"
"90539636680082","3","-0.5601654","0.25112915","9.712936","none","0"
"90539656669096","3","-0.5721283","0.2571106","9.710541","none","0"
"90539676658110","3","-0.56495667","0.23316956","9.662659","none","0"
"90539696647123","3","-0.5505829","0.25352478","9.679413","none","0"
"90539716636137","3","-0.578125","0.25831604","9.712936","none","0"
"90539736625151","3","-0.56614685","0.27267456","9.700958","none","0"
"90539756583647","3","-0.56495667","0.25112915","9.663849","none","0"
"90539776572660","3","-0.5601654","0.23916626","9.654282","none","0"
"90539796500639","3","-0.56495667","0.26669312","9.716522","none","0"
"90539816489653","3","-0.56733704","0.2571106","9.741669","none","0"
"90539836448149","3","-0.55178833","0.24035645","9.673431","none","0"
"90539856437162","3","-0.5469971","0.24633789","9.620758","none","0"
"90539876426176","3","-0.56495667","0.24873352","9.715332","none","0"
"90539896415190","3","-0.56733704","0.2523346","9.708145","none","0"
"90539916404203","3","-0.54460144","0.24873352","9.680618","none","0"
"90539936393217","3","-0.54460144","0.25950623","9.690186","none","0"
"90539956351713","3","-0.5613556","0.23796082","9.717728","none","0"
"90539976340727","3","-0.5493927","0.2559204","9.660263","none","0"
"90539996329741","3","-0.5278473","0.27388","9.724899","none","0"
"90540016318754","3","-0.5577698","0.28944397","9.805115","none","0"
"90540036307768","3","-0.5936737","0.23077393","9.692581","none","0"
"90540056296782","3","-0.53622437","0.20922852","9.454361","none","0"
"90540076255278","3","-0.5242462","0.28344727","9.650681","none","0"
"90540096244291","3","-0.58769226","0.26669312","9.969116","none","0"
"90540116202787","3","-0.578125","0.27148438","9.690186","none","0"
"90540136191801","3","-0.5398102","0.25950623","9.51062","none","0"
"90540156180815","3","-0.5505829","0.20085144","9.693787","none","0"
"90540176139311","3","-0.5601654","0.26550293","9.7668","none","0"
"90540196128325","3","-0.5637512","0.28105164","9.735687","none","0"
"90540216117338","3","-0.54818726","0.23556519","9.623154","none","0"
"90540236075834","3","-0.55895996","0.22479248","9.672226","none","0"
"90540256064848","3","-0.56495667","0.24394226","9.753632","none","0"
"90540276053862","3","-0.5685425","0.2750702","9.662659","none","0"
"90540296042875","3","-0.5577698","0.27867126","9.6662445","none","0"
"90540316031889","3","-0.55178833","0.2451477","9.7057495","none","0"
"90540336020903","3","-0.5721283","0.2451477","9.700958","none","0"
"90540355979399","3","-0.5685425","0.24754333","9.6866","none","0"
"90540375968412","3","-0.5457916","0.2642975","9.703354","none","0"
"90540395926909","3","-0.5469971","0.25352478","9.662659","none","0"
"90540415915922","3","-0.5469971","0.23316956","9.702164","none","0"
"90540435904936","3","-0.56256104","0.25112915","9.714127","none","0"
"90540455893950","3","-0.55656433","0.2571106","9.660263","none","0"
"90540475852446","3","-0.5577698","0.2523346","9.677017","none","0"
"90540495841459","3","-0.5493927","0.24633789","9.672226","none","0"
"90540515799955","3","-0.5613556","0.25112915","9.685394","none","0"
"90540535788969","3","-0.5637512","0.27267456","9.722519","none","0"
"90540555777983","3","-0.5685425","0.2559204","9.6866","none","0"
"90540575766996","3","-0.55537415","0.23677063","9.637512","none","0"
"90540595756010","3","-0.56256104","0.24275208","9.678223","none","0"
"90540615745024","3","-0.53741455","0.2858429","9.752441","none","0"
"90540635703520","3","-0.60206604","0.27746582","9.795532","none","0"
"90540655692534","3","-0.5541687","0.2056427","9.56929","none","0"
"90540675681547","3","-0.5027008","0.28344727","9.507034","none","0"
"90540695670561","3","-0.60446167","0.2678833","10.016998","none","0"
"90540715629057","3","-0.5900879","0.23197937","9.704559","none","0"
"90540735618071","3","-0.53382874","0.26908875","9.425629","none","0"
"90540755576567","3","-0.56495667","0.2164154","9.754837","none","0"
"90540775565580","3","-0.55537415","0.2451477","9.759628","none","0"
"90540795554594","3","-0.56973267","0.3145752","9.721313","none","0"
"90540815543608","3","-0.56614685","0.24394226","9.665054","none","0"
"90540835502104","3","-0.543396","0.2164154","9.592026","none","0"
"90540855491118","3","-0.5685425","0.26190186","9.789551","none","0"
"90540875480131","3","-0.57691956","0.24754333","9.74765","none","0"
"90540895438627","3","-0.5493927","0.2559204","9.594421","none","0"
"90540915397123","3","-0.56614685","0.23677063","9.750046","none","0"
"90540935386137","3","-0.56614685","0.22239685","9.724899","none","0"
"90540955375151","3","-0.5505829","0.27627563","9.677017","none","0"
"90540975364164","3","-0.5637512","0.25831604","9.715332","none","0"
"90540995353178","3","-0.54460144","0.23316956","9.64949","none","0"
"90541015342192","3","-0.5577698","0.25352478","9.704559","none","0"
"90541035300688","3","-0.57572937","0.24633789","9.758423","none","0"
"90541055289701","3","-0.5577698","0.2559204","9.644699","none","0"
"90541075278715","3","-0.54818726","0.26669312","9.698563","none","0"
"90541095267729","3","-0.56256104","0.24754333","9.723709","none","0"
"90541115226225","3","-0.5529785","0.23677063","9.672226","none","0"
"90541135215239","3","-0.55895996","0.25950623","9.661453","none","0"
"90541155204252","3","-0.54818726","0.24754333","9.694977","none","0"
"90541175193266","3","-0.5410156","0.2750702","9.726105","none","0"
"90541195182280","3","-0.5745239","0.2846527","9.727295","none","0"
"90541215171293","3","-0.56256104","0.23077393","9.675827","none","0"
"90541235129789","3","-0.54460144","0.23916626","9.653076","none","0"
"90541255118803","3","-0.5793152","0.26908875","9.787155","none","0"
"90541275077299","3","-0.5505829","0.2642975","9.692581","none","0"
"90541295066313","3","-0.56733704","0.2451477","9.60759","none","0"
"90541315055326","3","-0.578125","0.22000122","9.68779","none","0"
"90541335044340","3","-0.5505829","0.24754333","9.722519","none","0"
"90541355002836","3","-0.55537415","0.30500793","9.661453","none","0"
"90541374991850","3","-0.5709381","0.27148438","9.661453","none","0"
"90541394950346","3","-0.5529785","0.22958374","9.665054","none","0"
"90541414939360","3","-0.5601654","0.21881104","9.752441","none","0"
"90541434928373","3","-0.5541687","0.2642975","9.710541","none","0"
"90541454917387","3","-0.58769226","0.27986145","9.675827","none","0"
"90541474906401","3","-0.55895996","0.24873352","9.681808","none","0"
"90541494895414","3","-0.5529785","0.24993896","9.702164","none","0"
"90541514853910","3","-0.57333374","0.23677063","9.729691","none","0"
"90541534842924","3","-0.5493927","0.25950623","9.657867","none","0"
"90541554831938","3","-0.5505829","0.27267456","9.675827","none","0"
"90541574820951","3","-0.5685425","0.23916626","9.706955","none","0"
"90541594779448","3","-0.56495667","0.23197937","9.690186","none","0"
"90541614768461","3","-0.56256104","0.25352478","9.685394","none","0"
"90541634726957","3","-0.5398102","0.25950623","9.691391","none","0"
"90541654715971","3","-0.5541687","0.26190186","9.712936","none","0"
"90541674704985","3","-0.5541687","0.24633789","9.724899","none","0"
"90541694693998","3","-0.5637512","0.23916626","9.674622","none","0"
"90541714683012","3","-0.56256104","0.25112915","9.680618","none","0"
"90541734672026","3","-0.55537415","0.2559204","9.697372","none","0"
"90541754630522","3","-0.5577698","0.2523346","9.685394","none","0"
"90541774619535","3","-0.55537415","0.23556519","9.703354","none","0"
"90541794608549","3","-0.5721283","0.24633789","9.693787","none","0"
"90541814597563","3","-0.5613556","0.24275208","9.671036","none","0"
"90541834556059","3","-0.5613556","0.25112915","9.66745","none","0"
"90541854545073","3","-0.56614685","0.2559204","9.708145","none","0"
"90541874503569","3","-0.56614685","0.23677063","9.721313","none","0"
"90541894492582","3","-0.5529785","0.2571106","9.663849","none","0"
"90541914481596","3","-0.56973267","0.26190186","9.702164","none","0"
"90541934470610","3","-0.58529663","0.2642975","9.7057495","none","0"
"90541954429106","3","-0.5637512","0.25473022","9.683014","none","0"
"90541974418119","3","-0.5613556","0.2523346","9.711731","none","0"
"90541994376616","3","-0.54818726","0.23197937","9.6866","none","0"
"90542014365629","3","-0.55537415","0.26550293","9.696182","none","0"
"90542034354643","3","-0.5709381","0.27027893","9.712936","none","0"
"90542054313139","3","-0.56256104","0.24754333","9.718918","none","0"
"90542074271635","3","-0.5721283","0.234375","9.656677","none","0"
"90542094291166","3","-0.5637512","0.34091187","9.752441","none","0"
"90542114280180","3","-0.57572937","0.26908875","9.802719","none","0"
"90542134269194","3","-0.56733704","0.18528748","9.627945","none","0"
"90542154227690","3","-0.53862","0.13621521","9.420837","none","0"
"90542174216703","3","-0.5469971","0.18649292","9.714127","none","0"
"90542194205717","3","-0.5529785","0.49414062","9.873352","none","0"
"90542214194731","3","-0.61283875","0.234375","9.957138","none","0"
"90542234153227","3","-0.48234558","0.1876831","9.226913","none","0"
"90542254142241","3","-0.5505829","0.24873352","9.633926","none","0"
"90542274100737","3","-0.64515686","0.17451477","10.233673","none","0"
"90542294089750","3","-0.5206604","0.4007721","9.460342","none","0"
"90542314078764","3","-0.52664185","0.29782104","9.57048","none","0"
"90542334067778","3","-0.55537415","0.08833313","9.757233","none","0"
"90542354056791","3","-0.5936737","0.23077393","9.633926","none","0"
"90542374045805","3","-0.57572937","0.30619812","9.855392","none","0"
"90542394004301","3","-0.5122833","0.31936646","9.535767","none","0"
"90542413993315","3","-0.5613556","0.24873352","9.641113","none","0"
"90542433982328","3","-0.57691956","0.16732788","9.862579","none","0"
"90542453971342","3","-0.5422058","0.22120667","9.633926","none","0"
"90542473929838","3","-0.5709381","0.313385","9.6662445","none","0"
"90542493918852","3","-0.56256104","0.2930298","9.724899","none","0"
"90542513877348","3","-0.56256104","0.23796082","9.680618","none","0"
"90542533866362","3","-0.57691956","0.20803833","9.735687","none","0"
"90542553855375","3","-0.56495667","0.23077393","9.691391","none","0"
"90542573844389","3","-0.5541687","0.28344727","9.653076","none","0"
"90542593833403","3","-0.56614685","0.2571106","9.718918","none","0"
"90542613791899","3","-0.5745239","0.23556519","9.7057495","none","0"
"90542633780912","3","-0.5601654","0.23077393","9.679413","none","0"
"90542653769926","3","-0.5529785","0.2631073","9.715332","none","0"
"90542673728422","3","-0.5577698","0.2858429","9.697372","none","0"
"90542693717436","3","-0.5601654","0.25950623","9.66864","none","0"
"90542713706450","3","-0.57691956","0.234375","9.752441","none","0"
"90542733695463","3","-0.55656433","0.21760559","9.700958","none","0"
"90542753653959","3","-0.54818726","0.23197937","9.662659","none","0"
"90542773642973","3","-0.5529785","0.29542542","9.635117","sit down","0"
"90542793601469","3","-0.58410645","0.22239685","9.756027","sit down","0"
"90542813559965","3","-0.56495667","0.27627563","9.660263","sit down","0"
"90542833548979","3","-0.5805054","0.23677063","9.730896","sit down","0"
"90542853568510","3","-0.5601654","0.2164154","9.66745","sit down","0"
"90542873557524","3","-0.5505829","0.30140686","9.637512","sit down","0"
"90542893546537","3","-0.57691956","0.23916626","9.82785","sit down","0"
"90542913505034","3","-0.5529785","0.24275208","9.631531","sit down","0"
"90542933494047","3","-0.56733704","0.2642975","9.683014","sit down","0"
"90542953483061","3","-0.5541687","0.25352478","9.706955","sit down","0"
"90542973472075","3","-0.56614685","0.26669312","9.660263","sit down","0"
"90542993430571","3","-0.55537415","0.2451477","9.74765","sit down","0"
"90543013419584","3","-0.5505829","0.22958374","9.677017","sit down","0"
"90543033378080","3","-0.5709381","0.25831604","9.662659","sit down","0"
"90543053367094","3","-0.5541687","0.26669312","9.734482","sit down","0"
"90543073356108","3","-0.5613556","0.26550293","9.674622","sit down","0"
"90543093345121","3","-0.5709381","0.2571106","9.704559","sit down","0"
"90543113303618","3","-0.56256104","0.24275208","9.710541","sit down","0"
"90543133292631","3","-0.5685425","0.2571106","9.671036","sit down","0"
"90543153281645","3","-0.55656433","0.25950623","9.708145","sit down","0"
"90543173270659","3","-0.57572937","0.27027893","9.693787","sit down","0"
"90543193259672","3","-0.56614685","0.2571106","9.66745","sit down","0"
"90543213248686","3","-0.5637512","0.23316956","9.727295","sit down","0"
"90543233207182","3","-0.5685425","0.26550293","9.66864","sit down","0"
"90543253196196","3","-0.5721283","0.25950623","9.7057495","sit down","0"
"90543273154692","3","-0.56973267","0.25831604","9.678223","sit down","0"
"90543293143705","3","-0.56733704","0.23677063","9.6866","sit down","0"
"90543313102201","3","-0.5469971","0.2523346","9.7057495","sit down","0"
"90543333091215","3","-0.56733704","0.3038025","9.6866","sit down","0"
"90543353080229","3","-0.57691956","0.24633789","9.735687","sit down","0"
"90543373069243","3","-0.56495667","0.24633789","9.650681","sit down","0"
"90543393027739","3","-0.5685425","0.25352478","9.671036","sit down","0"
"90543413016752","3","-0.5613556","0.26669312","9.721313","sit down","0"
"90543433005766","3","-0.5637512","0.2858429","9.641113","sit down","0"
"90543452994780","3","-0.5793152","0.22958374","9.748856","sit down","0"
"90543472983793","3","-0.5637512","0.27148438","9.654282","sit down","0"
"90543492972807","3","-0.57572937","0.23197937","9.709351","sit down","0"
"90543512931303","3","-0.5601654","0.27267456","9.709351","sit down","0"
"90543532920317","3","-0.5805054","0.25950623","9.693787","sit down","0"
"90543552878813","3","-0.56495667","0.22839355","9.744064","sit down","0"
"90543572867826","3","-0.5314331","0.27148438","9.596817","sit down","0"
"90543592856840","3","-0.5721283","0.24754333","9.741669","sit down","0"
"90543612845854","3","-0.53622437","0.27027893","9.698563","sit down","0"
"90543632804350","3","-0.57691956","0.24156189","9.7057495","sit down","0"
"90543652793364","3","-0.5936737","0.25112915","9.643509","sit down","0"
"90543672751860","3","-0.55656433","0.2678833","9.681808","sit down","0"
"90543692710356","3","-0.582901","0.28105164","9.6064","sit down","0"
"90543712729887","3","-0.582901","0.25831604","9.564499","sit down","0"
