"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Label","Cycle"
"88116636834351","3","-0.61672723","-0.17339766","10.0580225","sit down","0"
"88116657140601","3","-0.5263987","-0.13575123","10.048666","none","0"
"88116676818726","3","-0.49202758","-0.14382447","10.057409","none","0"
"88116697140601","3","-0.49763003","-0.18792568","10.095257","none","0"
"88116716945288","3","-0.48047796","-0.1647498","10.015425","none","0"
"88116737140601","3","-0.559659","-0.15183069","10.144166","none","0"
"88116756946851","3","-0.43965203","-0.22803333","9.785994","none","0"
"88116777140601","3","-0.25288516","-0.22611798","9.739469","none","0"
"88116796946851","3","-0.43103293","-0.17450857","9.93746","none","0"
"88116817140601","3","-0.5083082","-0.14805743","10.039318","none","0"
"88116836946851","3","-0.52996135","-0.16452955","9.997066","none","0"
"88116857140601","3","-0.5585673","-0.16722062","10.008998","none","0"
"88116876946851","3","-0.47331452","-0.16027744","9.896184","none","0"
"88116897140601","3","-0.5185266","-0.15904203","10.046558","none","0"
"88116917787476","3","-0.48310202","-0.16869545","9.982002","none","0"
"88116937140601","3","-0.47182053","-0.16652152","10.007054","none","0"
"88116956946851","3","-0.4649827","-0.17756356","9.934366","none","0"
"88116977140601","3","-0.46727154","-0.20133321","9.985573","none","0"
"88116996818726","3","-0.41750088","-0.21701044","9.9575815","none","0"
"88117017140601","3","-0.43064025","-0.23305158","9.966392","none","0"
"88117036818726","3","-0.36852512","-0.2190982","9.888695","none","0"
"88117057140601","3","-0.4177882","-0.23386562","9.974091","none","0"
"88117076818726","3","-0.45952392","-0.25424507","9.938245","none","0"
"88117097140601","3","-0.417635","-0.24097162","10.050763","none","0"
"88117116818726","3","-0.315958","-0.25251165","9.763258","none","0"
"88117137787476","3","-0.4348445","-0.2344977","10.042536","none","0"
"88117156818726","3","-0.3871903","-0.25900474","9.916707","none","0"
"88117177787476","3","-0.40986815","-0.21541111","9.98408","none","0"
"88117196818726","3","-0.40571186","-0.2681506","9.998617","none","0"
"88117217787476","3","-0.37517142","-0.20969376","9.975422","none","0"
"88117236818726","3","-0.40843168","-0.2252082","9.932039","none","0"
"88117257787476","3","-0.39629784","-0.26308447","9.991961","none","0"
"88117276818726","3","-0.35334584","-0.25556666","9.96664","none","0"
"88117297787476","3","-0.41025126","-0.25723302","9.969504","none","0"
"88117316818726","3","-0.47590986","-0.24917895","9.920691","none","0"
"88117337787476","3","-0.36880282","-0.30173644","9.9284","none","0"
"88117356818726","3","-0.42092937","-0.24138342","9.917415","none","0"
"88117377787476","3","-0.42504743","-0.24077049","9.946855","none","0"
"88117396818726","3","-0.36703113","-0.21714452","10.003865","none","0"
"88117417787476","3","-0.35194767","-0.23118411","9.976428","none","0"
"88117436728101","3","-0.4269149","-0.2537758","9.928275","none","0"
"88117457140601","3","-0.4136606","-0.2407322","10.041914","none","0"
"88117476818726","3","-0.2904837","-0.25561455","9.906709","none","0"
"88117497140601","3","-0.26404214","-0.26537332","10.0370865","none","0"
"88117516818726","3","-0.4559805","-0.22774605","10.119687","none","0"
