"Timestamp","Accuracy","Acceleration X","Acceleration Y","Acceleration Z","Label","Cycle"
"90772056545959","3","-1.6938171","-0.1486969","10.822647","none","0"
"90772076748596","3","-2.2935638","-0.054122925","11.166214","none","0"
"90772096981750","3","-0.5062866","0.79222107","9.115585","none","0"
"90772117214905","3","-0.13998413","0.53604126","9.396896","none","0"
"90772137448059","3","-1.1694794","0.3361206","9.973907","none","0"
"90772157681213","3","-0.8821869","0.5121002","9.393311","none","0"
"90772177914367","3","-0.6798706","0.45463562","9.891296","none","0"
"90772198147522","3","-0.8498535","0.41752625","9.7285","none","0"
"90772218380676","3","-0.8319092","0.49414062","9.497452","none","0"
"90772238613830","3","-0.77923584","0.44386292","9.776382","none","0"
"90772258846985","3","-0.80078125","0.46540833","9.661453","none","0"
"90772279049621","3","-0.8259125","0.45584106","9.6866","none","0"
"90772299282776","3","-0.81155396","0.44267273","9.700958","none","0"
"90772319515930","3","-0.8067627","0.46421814","9.632736","none","0"
"90772339779602","3","-0.8139496","0.46540833","9.723709","none","0"
"90772360012756","3","-0.8247223","0.46421814","9.703354","none","0"
"90772380245910","3","-0.8175354","0.44744873","9.669846","none","0"
"90772400479065","3","-0.80078125","0.45224","9.703354","none","0"
"90772420712219","3","-0.80796814","0.4630127","9.702164","none","0"
"90772440945373","3","-0.83309937","0.45584106","9.677017","none","0"
"90772461178528","3","-0.81993103","0.43069458","9.66745","none","0"
"90772481411682","3","-0.80436707","0.44267273","9.677017","none","0"
"90772501675354","3","-0.81274414","0.46061707","9.680618","none","0"
"90772521908508","3","-0.8247223","0.47857666","9.678223","none","0"
"90772542141662","3","-0.8103485","0.46661377","9.692581","none","0"
"90772562374817","3","-0.80796814","0.4402771","9.698563","none","0"
"90772582607971","3","-0.81993103","0.45224","9.662659","none","0"
"90772602841125","3","-0.82351685","0.46061707","9.66864","none","0"
"90772623104797","3","-0.8175354","0.45584106","9.684204","none","0"
"90772643337951","3","-0.8163452","0.45224","9.678223","none","0"
"90772663571106","3","-0.81874084","0.4630127","9.688995","none","0"
"90772683804260","3","-0.8211365","0.46661377","9.720123","none","0"
"90772704037414","3","-0.81993103","0.47019958","9.685394","none","0"
"90772724270569","3","-0.82232666","0.47499084","9.657867","none","0"
"90772744503723","3","-0.8067627","0.44984436","9.7057495","none","0"
"90772764736877","3","-0.81274414","0.4630127","9.685394","none","0"
"90772784970031","3","-0.82351685","0.4582367","9.653076","none","0"
"90772805203186","3","-0.82351685","0.4582367","9.638718","none","0"
"90772825436340","3","-0.82951355","0.46780396","9.678223","none","0"
"90772845669494","3","-0.8283081","0.47499084","9.758423","none","0"
"90772865902649","3","-0.8139496","0.43190002","9.692581","none","0"
"90772886135803","3","-0.82951355","0.4737854","9.60759","none","0"
"90772906399475","3","-0.8103485","0.46061707","9.696182","none","0"
"90772926632629","3","-0.81155396","0.44386292","9.730896","none","0"
"90772946865783","3","-0.8151398","0.47499084","9.638718","none","0"
"90772967098938","3","-0.8211365","0.47499084","9.663849","none","0"
"90772987332092","3","-0.8067627","0.4630127","9.712936","none","0"
"90773007565246","3","-0.81274414","0.4725952","9.678223","none","0"
"90773027798401","3","-0.7983856","0.44984436","9.651886","none","0"
"90773048031555","3","-0.82232666","0.46061707","9.656677","none","0"
"90773068295227","3","-0.8151398","0.45463562","9.717728","none","0"
"90773088528381","3","-0.80197144","0.45584106","9.675827","none","0"
"90773108761535","3","-0.8271179","0.47140503","9.656677","none","0"
"90773128994690","3","-0.8103485","0.45703125","9.7057495","none","0"
"90773149197326","3","-0.8283081","0.4630127","9.681808","none","0"
"90773169430481","3","-0.8163452","0.46421814","9.654282","none","0"
"90773189694153","3","-0.8175354","0.44386292","9.663849","none","0"
"90773209927307","3","-0.8031769","0.42590332","9.641113","none","0"
"90773230160461","3","-0.84866333","0.4797821","9.654282","none","0"
"90773250393615","3","-0.835495","0.53125","9.830246","none","0"
"90773270626770","3","-0.80436707","0.39598083","9.790741","none","0"
"90773290859924","3","-0.8103485","0.44625854","9.425629","none","0"
"90773311093078","3","-0.8247223","0.47499084","9.638718","none","0"
"90773331326233","3","-0.81874084","0.4187317","9.932007","none","0"
"90773351559387","3","-0.8175354","0.47857666","9.578857","none","0"
"90773371792541","3","-0.79000854","0.45703125","9.493866","none","0"
"90773392025696","3","-0.8259125","0.44267273","9.748856","none","0"
"90773412258850","3","-0.83309937","0.49534607","9.805115","none","0"
"90773432492004","3","-0.7947998","0.46061707","9.679413","none","0"
"90773452725158","3","-0.81274414","0.44984436","9.5477295","none","0"
"90773472958313","3","-0.8271179","0.45703125","9.735687","none","0"
"90773493221985","3","-0.8103485","0.43190002","9.814682","none","0"
"90773513455139","3","-0.8211365","0.4905548","9.572876","none","0"
"90773533688293","3","-0.8366852","0.46421814","9.655472","none","0"
"90773553921447","3","-0.82232666","0.45224","9.729691","none","0"
"90773574154602","3","-0.7995758","0.46421814","9.660263","none","0"
"90773594387756","3","-0.8139496","0.44984436","9.673431","none","0"
"90773614620910","3","-0.8283081","0.44625854","9.653076","none","0"
"90773634854065","3","-0.8211365","0.45942688","9.693787","none","0"
"90773655087219","3","-0.7995758","0.45344543","9.693787","none","0"
"90773675320373","3","-0.80796814","0.46540833","9.659073","none","0"
"90773695553528","3","-0.8247223","0.45224","9.673431","none","0"
"90773715786682","3","-0.8163452","0.45703125","9.693787","none","0"
"90773736019836","3","-0.8139496","0.43667603","9.68779","none","0"
"90773756252990","3","-0.82232666","0.44267273","9.677017","none","0"
"90773776516662","3","-0.8247223","0.4618225","9.659073","none","0"
"90773796749817","3","-0.81874084","0.49295044","9.677017","none","0"
"90773816982971","3","-0.8151398","0.46421814","9.715332","none","0"
"90773837216125","3","-0.81155396","0.45463562","9.64949","none","0"
"90773857449280","3","-0.8211365","0.43907166","9.654282","none","0"
"90773877682434","3","-0.8103485","0.46780396","9.679413","none","0"
"90773897915588","3","-0.82232666","0.4630127","9.688995","none","0"
"90773918179260","3","-0.81874084","0.4510498","9.663849","none","0"
"90773938412414","3","-0.82951355","0.44625854","9.675827","none","0"
"90773958645569","3","-0.8163452","0.46661377","9.693787","none","0"
"90773978878723","3","-0.8151398","0.44865417","9.678223","none","0"
"90773999111877","3","-0.81874084","0.44625854","9.638718","none","0"
"90774019345031","3","-0.83070374","0.47857666","9.665054","none","0"
"90774039578186","3","-0.8103485","0.44625854","9.7847595","none","0"
"90774059811340","3","-0.80197144","0.46540833","9.625549","none","0"
"90774080044494","3","-0.8103485","0.44625854","9.618362","none","0"
"90774100277649","3","-0.8175354","0.4342804","9.729691","none","0"
"90774120510803","3","-0.8067627","0.47019958","9.726105","none","0"
"90774140743957","3","-0.8091583","0.45463562","9.683014","none","0"
"90774161007629","3","-0.8103485","0.47019958","9.639908","none","0"
"90774181240783","3","-0.81874084","0.46780396","9.691391","none","0"
"90774201473938","3","-0.8139496","0.4330902","9.718918","none","0"
"90774221707092","3","-0.81274414","0.47140503","9.613571","none","0"
"90774241940246","3","-0.8031769","0.4809723","9.678223","none","0"
"90774262173401","3","-0.8103485","0.43667603","9.758423","none","0"
"90774282406555","3","-0.8151398","0.44625854","9.6267395","none","0"
"90774302639709","3","-0.8247223","0.44865417","9.681808","none","0"
"90774322872863","3","-0.8163452","0.4582367","9.718918","none","0"
"90774343106018","3","-0.81274414","0.46061707","9.698563","none","0"
"90774363339172","3","-0.8151398","0.46061707","9.644699","none","0"
"90774383572326","3","-0.82951355","0.4342804","9.677017","none","0"
"90774403805481","3","-0.83070374","0.4414673","9.678223","none","0"
"90774424038635","3","-0.8055725","0.46061707","9.633926","none","0"
"90774444271789","3","-0.8091583","0.45584106","9.671036","none","0"
"90774464504944","3","-0.8211365","0.46780396","9.709351","none","0"
"90774484738098","3","-0.81155396","0.44386292","9.740463","none","0"
"90774504971252","3","-0.8151398","0.4295044","9.638718","none","0"
"90774525204406","3","-0.8091583","0.4618225","9.64949","none","0"
"90774545437561","3","-0.8139496","0.44625854","9.758423","none","0"
"90774565670715","3","-0.8139496","0.45584106","9.6662445","none","0"
"90774585903869","3","-0.8271179","0.4630127","9.618362","none","0"
"90774606137024","3","-0.8163452","0.43788147","9.7057495","none","0"
"90774626400696","3","-0.8175354","0.4630127","9.708145","none","0"
"90774646633850","3","-0.8211365","0.47618103","9.659073","none","0"
"90774666867004","3","-0.80197144","0.44386292","9.674622","none","0"
"90774687100158","3","-0.8091583","0.43667603","9.690186","none","0"
"90774707333313","3","-0.8103485","0.45703125","9.66864","none","0"
"90774727566467","3","-0.8151398","0.48336792","9.651886","none","0"
"90774747799621","3","-0.82232666","0.46421814","9.6866","none","0"
"90774768032776","3","-0.81993103","0.44506836","9.66745","none","0"
"90774788265930","3","-0.80436707","0.44625854","9.661453","none","0"
"90774808499084","3","-0.8151398","0.4630127","9.691391","none","0"
"90774828732238","3","-0.8211365","0.4618225","9.692581","none","0"
"90774848965393","3","-0.81155396","0.44744873","9.657867","none","0"
"90774869198547","3","-0.8091583","0.45344543","9.678223","none","0"
"90774889431701","3","-0.81274414","0.45584106","9.697372","none","0"
"90774909695373","3","-0.81874084","0.48457336","9.683014","none","0"
"90774929928528","3","-0.8163452","0.4630127","9.685394","none","0"
"90774950161682","3","-0.81993103","0.44984436","9.662659","none","0"
"90774970394836","3","-0.8139496","0.4630127","9.671036","none","0"
