Acceleration X,Acceleration Y,Acceleration Z,Label,Cycle
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,none,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.96,sit down,1
0.153,-0.45899999999999996,9.652999999999999,sit down,1
0.153,-0.45899999999999996,9.807,sit down,1
0.153,-0.45899999999999996,9.807,sit down,1
0.153,-0.45899999999999996,9.807,sit down,1
0.153,-0.45899999999999996,9.347000000000001,sit down,1
0.153,-0.45899999999999996,9.652999999999999,sit down,1
0.153,-0.45899999999999996,10.265999999999998,sit down,1
0.45899999999999996,-0.45899999999999996,10.113,sit down,1
0.306,-0.45899999999999996,9.652999999999999,sit down,1
0.306,-0.45899999999999996,9.807,sit down,1
0.306,-0.7659999999999999,10.725999999999999,sit down,1
0.306,-0.45899999999999996,9.5,sit down,1
0.306,-0.306,9.652999999999999,sit down,1
0.306,-0.306,9.96,sit down,1
0.306,-0.612,9.652999999999999,sit down,1
0.306,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
0.0,-0.306,9.807,sit down,1
-0.306,-0.306,9.807,sit down,1
-0.306,-0.612,10.113,sit down,1
-0.306,-0.45899999999999996,10.113,sit down,1
-0.306,-0.45899999999999996,10.113,sit down,1
-0.306,-0.45899999999999996,10.113,sit down,1
0.0,-0.45899999999999996,9.807,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
0.0,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,sit down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
0.153,-0.612,9.96,lay down,1
0.0,-0.612,9.96,lay down,1
0.0,-0.306,9.5,lay down,1
0.0,-0.45899999999999996,10.113,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.306,-0.45899999999999996,9.652999999999999,lay down,1
0.612,-0.45899999999999996,9.807,lay down,1
0.45899999999999996,-0.7659999999999999,9.807,lay down,1
-0.306,-0.153,9.5,lay down,1
-0.919,-0.153,9.96,lay down,1
-0.919,-0.45899999999999996,10.113,lay down,1
-0.306,-0.7659999999999999,10.113,lay down,1
-0.153,-0.45899999999999996,9.807,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.306,9.96,lay down,1
-0.153,-0.612,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
-0.153,-0.45899999999999996,9.96,lay down,1
0.153,-0.45899999999999996,9.96,lay down,1
0.306,-0.45899999999999996,9.96,lay down,1
0.306,-0.45899999999999996,9.96,lay down,1
0.306,-0.45899999999999996,9.96,lay down,1
0.0,-0.7659999999999999,9.96,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.652999999999999,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
-0.306,-0.45899999999999996,9.807,lay down,1
-0.306,0.0,9.807,lay down,1
-0.306,-0.7659999999999999,9.807,lay down,1
0.0,-1.685,9.5,lay down,1
0.0,-1.685,9.193999999999999,lay down,1
-0.612,-0.612,9.652999999999999,lay down,1
-0.153,-0.306,10.573,lay down,1
-0.153,0.153,9.652999999999999,lay down,1
0.153,0.0,10.113,lay down,1
0.153,-0.612,9.807,lay down,1
-0.153,-0.919,9.96,lay down,1
0.306,-0.7659999999999999,9.96,lay down,1
0.306,-0.45899999999999996,9.96,lay down,1
0.306,-0.612,9.96,lay down,1
0.0,-0.919,9.96,lay down,1
-0.153,-0.612,9.96,lay down,1
0.153,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.652999999999999,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.153,10.113,lay down,1
0.0,-0.612,10.573,lay down,1
0.0,-0.306,9.347000000000001,lay down,1
0.0,-0.45899999999999996,9.96,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
0.0,-0.45899999999999996,9.807,lay down,1
-0.306,-0.919,9.807,lay down,1
0.0,-0.612,10.113,lay down,1
0.153,-0.612,9.807,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.612,10.265999999999998,lay down,1
0.153,-0.612,9.96,lay down,1
0.153,-0.919,10.113,lay down,1
-0.153,-0.7659999999999999,10.113,lay down,1
-0.153,-0.7659999999999999,10.113,lay down,1
-0.153,-0.7659999999999999,9.807,lay down,1
-0.153,-0.7659999999999999,10.113,lay down,1
-0.153,-0.7659999999999999,9.96,lay down,1
-0.153,-0.7659999999999999,9.96,lay down,1
0.153,-0.7659999999999999,9.96,lay down,1
0.0,-0.7659999999999999,9.652999999999999,lay down,1
0.0,-0.7659999999999999,9.96,lay down,1
0.0,-1.072,10.113,lay down,1
0.0,-0.7659999999999999,10.113,lay down,1
0.306,-0.306,9.652999999999999,lay down,1
0.306,-0.306,9.807,lay down,1
0.306,-0.306,9.5,lay down,1
0.0,-0.612,9.04,lay down,1
0.153,-0.306,10.113,lay down,1
0.153,-0.612,9.347000000000001,lay down,1
0.153,-0.306,9.652999999999999,lay down,1
0.153,-0.7659999999999999,9.652999999999999,lay down,1
0.153,-0.7659999999999999,7.968,lay down,1
-0.153,-0.7659999999999999,10.573,lay down,1
-0.306,-0.7659999999999999,10.573,lay down,1
-1.072,-0.45899999999999996,10.879000000000001,lay down,1
-0.612,-0.306,11.186,lay down,1
-0.306,-0.306,10.265999999999998,lay down,1
0.0,-0.7659999999999999,9.807,lay down,1
0.0,-0.7659999999999999,9.347000000000001,lay down,1
0.0,-0.7659999999999999,9.652999999999999,lay down,1
0.306,-0.7659999999999999,9.807,lay down,1
0.306,-0.7659999999999999,9.807,lay down,1
0.306,-0.45899999999999996,9.807,lay down,1
0.0,-0.306,9.807,lay down,1
-0.153,-0.306,9.807,lay down,1
-0.153,-0.306,10.113,lay down,1
-0.153,-0.306,10.113,lay down,1
-0.153,-0.306,9.807,lay down,1
-0.153,-0.306,9.807,lay down,1
0.153,-0.612,9.807,lay down,1
0.153,-0.612,9.807,lay down,1
0.153,-0.612,9.807,lay down,1
0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
-0.153,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,lay down,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
0.0,-0.612,9.807,sit up,1
